0,1
疾病,1.0000000000000997
预防,1.0000000000000997
控制中心,1.0000000000000997
地产,1.000000000000028
客运站,1.000000000000028
旺角,1.000000000000022
台球,1.000000000000022
棋牌,1.000000000000022
珍珠,1.000000000000022
酒廊,1.000000000000022
姚记,1.000000000000022
肠粉,1.000000000000022
王,1.000000000000022
园林局,1.000000000000022
茶场,1.000000000000022
殡仪馆,1.000000000000022
溢隆,1.000000000000022
冷气,1.000000000000022
维修部,1.000000000000022
坚强,1.000000000000022
红星,1.000000000000022
仪器,1.000000000000022
广东省政府,1.000000000000022
办公厅,1.000000000000022
印刷厂,1.000000000000022
吸引力,1.000000000000022
婚纱,1.000000000000022
之,1.000000000000022
理发,1.000000000000022
赛马场,1.000000000000022
销售,1.000000000000022
昌岗,1.000000000000022
云苑,1.000000000000022
大河,1.000000000000022
马,1.000000000000022
水上,1.000000000000022
高尔夫球场,1.000000000000022
高盛,1.000000000000022
华祥,1.000000000000022
灯饰,1.000000000000022
瑞记,1.000000000000022
湛江,1.000000000000022
鸡,1.000000000000022
穗园,1.000000000000022
青少年,1.000000000000022
分校,1.000000000000022
体育,1.000000000000022
足球场,1.000000000000022
沙巴,1.000000000000022
广昌,1.000000000000022
隆,1.000000000000022
玫瑰园,1.000000000000022
宴会厅,1.000000000000022
德宝,1.000000000000022
永汉,1.000000000000022
电影院,1.000000000000022
惠爱,1.000000000000022
湘军,1.000000000000022
土,1.000000000000022
公社,1.000000000000022
海,1.000000000000022
金威,1.000000000000022
南粤,1.000000000000022
副食品,1.000000000000022
爱卡仕,1.000000000000022
自动车,1.000000000000022
部品,1.000000000000022
鸣泉,1.000000000000022
音乐厅,1.000000000000022
府,1.000000000000022
前,1.000000000000022
樱花,1.000000000000022
回转,1.000000000000022
寿司,1.000000000000022
祥安,1.000000000000022
社区,1.000000000000022
活动中心,1.000000000000022
五羊,1.000000000000022
宏发,1.000000000000022
储运,1.000000000000022
芙蓉,1.000000000000022
鸿波,1.000000000000022
艺虹,1.000000000000022
客隆,1.000000000000022
基督教,1.000000000000022
光,1.000000000000022
孝堂,1.000000000000022
永安,1.000000000000022
白蚁,1.000000000000022
防治所,1.000000000000022
大自然,1.000000000000022
水族馆,1.000000000000022
化,1.000000000000022
龙镇,1.000000000000022
灵说,1.000000000000022
茶,1.000000000000022
庄园,1.000000000000022
会计师,1.000000000000022
事务所,1.000000000000022
渡头,1.000000000000022
金源,1.000000000000022
何仙姑,1.000000000000022
古庙,1.000000000000022
亿达,1.000000000000022
足球,1.000000000000022
群星,1.000000000000022
安装,1.000000000000022
挖机,1.000000000000022
聚,1.000000000000022
甜品,1.000000000000022
名店,1.000000000000022
信,1.000000000000022
美伦,1.000000000000022
丘园,1.000000000000022
莲花,1.000000000000022
花斌,1.000000000000022
洗衣店,1.000000000000022
三南,1.000000000000022
金影,1.000000000000022
益鑫,1.000000000000022
日用,1.000000000000022
餐具,1.000000000000022
百草,1.000000000000022
宏达,1.000000000000022
无缝钢管厂,1.000000000000022
锦华,1.000000000000022
天麓,1.000000000000022
马术,1.000000000000022
桥头,1.000000000000022
石化,0.9999999999999957
眼镜,0.9999999999999957
俱乐部,0.9999999999999939
加油站,0.9999999999999906
幼儿园,0.9999999999999895
纺织,0.9999999999999853
BP,0.9999999999999853
中国电信,0.9999999999999637
整形,0.9999999999999427
美容,0.9999999999999427
旧货,0.9999999999999427
海味,0.9999999999999336
汽车,0.9321206733369011
旧址,0.906500045660203
陵园,0.9039111585733857
黄村,0.903911158573343
体育用品,0.903911158573343
凉茶,0.903911158573343
书店,0.8898619743503857
医院,0.8875632218392902
中学,0.8863883393103628
花店,0.8773464019448475
纪念馆,0.867643025828191
电器维修,0.867643025828191
牙科,0.867643025828191
通讯,0.867643025828191
敬老院,0.8535505226910566
体育馆,0.8535505226910566
学院,0.843864909466855
中共,0.8352313185631794
玉器,0.8352313185631492
小学,0.8343179941198566
中国邮政,0.831872206305403
服务,0.8265769144222821
市委党校,0.8265769144222821
沁园,0.824680708862387
制品,0.824680708862387
莲塘,0.824680708862387
激流,0.824680708862387
赛场,0.824680708862387
熙融,0.824680708862387
典当行,0.824680708862387
创立,0.824680708862387
广园,0.824680708862387
河滨公园,0.824680708862387
温泉,0.824680708862387
风景,0.824680708862387
名胜区,0.824680708862387
颐和,0.824680708862387
中山医科大学,0.824680708862387
新渝城,0.824680708862387
兴乐,0.824680708862387
体育训练,0.824680708862387
垒球场,0.824680708862387
黄埔,0.824680708862387
荔枝,0.824680708862387
公园,0.824680708862387
逸安,0.824680708862387
雅居乐,0.824680708862387
橱柜,0.824680708862387
骏业,0.824680708862387
中介,0.824680708862387
土华,0.824680708862387
文体,0.824680708862387
雅施,0.824680708862387
化妆品,0.824680708862387
大众,0.824680708862387
森胜,0.824680708862387
典当,0.824680708862387
老夫子,0.824680708862387
维,0.824680708862387
西亚,0.824680708862387
小虎,0.824680708862387
买卖,0.824680708862387
永动,0.824680708862387
信豪,0.824680708862387
华夏,0.824680708862387
永久,0.824680708862387
中油,0.824680708862387
乘风,0.824680708862387
钟表店,0.824680708862387
准时,0.824680708862387
钟表,0.824680708862387
崇德,0.824680708862387
永聚贤,0.824680708862387
富森,0.824680708862387
购物,0.824680708862387
万安,0.824680708862387
厨房设备,0.824680708862387
好惠多,0.824680708862387
打印,0.824680708862387
流溪河,0.824680708862387
国家森林公园,0.824680708862387
中穗,0.824680708862387
智趣,0.824680708862387
玩具,0.824680708862387
百货商店,0.824680708862387
金阳,0.824680708862387
云之味,0.824680708862387
云南,0.824680708862387
过桥米线,0.824680708862387
卫生,0.824680708862387
检验,0.824680708862387
枫味轩,0.824680708862387
川菜馆,0.824680708862387
长隆,0.824680708862387
天芳,0.824680708862387
玩具店,0.824680708862387
穗华,0.824680708862387
实习,0.824680708862387
力搏,0.824680708862387
运动用品,0.824680708862387
思之达,0.824680708862387
用品,0.824680708862387
酒楼,0.8166888814746713
咖,0.8078223171466581
教师,0.8078223171466581
进修学校,0.8078223171466581
网络,0.8078223171466581
门诊部,0.8035947381745068
职业,0.7994912468666849
剧院,0.7963620200106853
家居,0.7910780896488556
技术学校,0.7873604970163568
餐厅,0.7853224993341646
就业,0.7667562057408346
妇幼保健,0.7667562057408346
社区卫生,0.7667562057408346
文具,0.7659318213075175
白云山,0.763583018374114
医疗,0.762915339119149
花场,0.7585075379784987
烧烤,0.7585075379784987
永兴,0.7585075379784987
饮食,0.7585075379784987
口腔医院,0.7585075379784987
星之光,0.7585075379784987
中华全国总工会,0.7585075379784987
商业街,0.7585075379784987
饼屋,0.7585075379784987
汇富,0.7585075379784987
海印,0.7585075379784987
志鑫,0.7585075379784987
文物,0.7585075379784987
百家,0.7585075379784987
熟食店,0.7585075379784987
陈树人,0.7585075379784987
糖尿病,0.7585075379784987
食疗,0.7585075379784987
产品,0.7585075379784987
煜业,0.7585075379784987
服务部,0.7585075379784987
智良,0.7585075379784987
电讯,0.7585075379784987
金秋,0.7585075379784987
无糖,0.7585075379784987
宝生园,0.7585075379784987
天天,0.7585075379784987
名画,0.7585075379784987
轩,0.7585075379784987
洛溪,0.7585075379784987
食街,0.7585075379784987
邓远明,0.7585075379784987
光之彩,0.7585075379784987
鸿儒,0.7585075379784987
画廊,0.7585075379784987
麦,0.7585075379784987
多多,0.7585075379784987
中星,0.7585075379784987
趣月,0.7585075379784987
圆,0.7585075379784987
面包,0.7585075379784987
屋,0.7585075379784987
黄埔军校,0.7585075379784987
家,0.7585075379784987
家电,0.7585075379784987
维修中心,0.7585075379784987
李耀东,0.7585075379784987
山庄,0.7582598199247269
药房,0.7553730091167917
海珠区,0.7549800350992751
兴隆,0.7503010108307328
批发市场,0.7503010108306901
博览,0.7503010108306901
时装,0.7453458316787224
市场,0.7371656545070987
体育中心,0.735286051656354
都,0.7272436505127857
凯旋,0.7248044820260888
照相馆,0.7195001369808023
机械,0.7180354752769441
有米知,0.7155345886088741
鱼,0.7155345886088741
羊庄,0.7155345886088741
矿泉,0.7155345886088741
嘉逸,0.7155345886088741
裕景轩,0.7155345886088741
龙安,0.7155345886088741
水疗,0.7155345886088741
财经,0.7155345886088741
亚洲,0.7155345886088741
古籍,0.7155345886088741
上渡,0.7155345886088741
嘉年华,0.7155345886088741
芬兰,0.7155345886088741
海怡,0.7155345886088741
陆仁甲网,0.7155345886088741
白云,0.7155345886088741
建国,0.7155345886088741
教育,0.7155345886088741
指导,0.7155345886088741
皇朝,0.7155345886088741
鸿宝,0.7155345886088741
电器店,0.7155345886088741
园林,0.7155345886088741
鸿运,0.7155345886088741
弘兴日,0.7155345886088741
创世纪,0.7155345886088741
大威,0.7155345886088741
电,0.7155345886088741
竞网,0.7155345886088741
智才,0.7155345886088741
莲花山,0.7155345886088741
休假,0.7155345886088741
格利,0.7155345886088741
修正,0.7155345886088741
三百,0.7155345886088741
洞,0.7155345886088741
森林,0.7155345886088741
度假村,0.7155345886088741
新华书店,0.7155345886088741
艺高,0.7155345886088741
音响,0.7155345886088741
新友域,0.7155345886088741
网吧,0.7155345886088741
南丰,0.7155345886088741
全润信,0.7155345886088741
百货店,0.7155345886088741
电力,0.7155345886088741
益康沐足,0.7155345886088741
附属,0.7152196603095068
电子,0.7151208455496635
院,0.7127213361128502
美容美发,0.7125935507585959
精品,0.709723105942194
总汇,0.709723105942194
东方,0.7073139404172664
数码,0.7071010453820877
农场,0.7071010453820641
会议,0.7062070255870484
度假,0.7062070255870484
购物广场,0.7042181773864475
招待所,0.7008928358294424
旅馆,0.7008928358294424
天河,0.7001178693745334
大厦,0.6980021196577626
居,0.6961061145798957
农庄,0.6961061145798957
南,0.694989248222256
石滩,0.6937952382786655
星海,0.6937952382786655
酒店,0.6909258610103133
鲜花店,0.6881808997837202
邮政,0.6881808997837202
支局,0.6881808997837202
家私,0.6881808997837202
复印,0.6863023621023029
制冷,0.686223994361047
资政,0.6835801953801836
大夫,0.6835801953801836
祠,0.6835801953801836
智力,0.6835801953801836
大学生,0.6835801953801836
在线,0.6835801953801836
番,0.6835801953801836
钟东,0.6835801953801836
蟾蜍,0.6835801953801836
水库,0.6835801953801836
团校,0.6835801953801836
竣华,0.6835801953801836
酒庄,0.6835801953801836
中医药大学,0.6835801953801836
心血管病,0.6835801953801836
大观园,0.6835801953801836
高,0.6835801953801836
百丈,0.6835801953801836
风景区,0.6835801953801836
顺源,0.6835801953801836
儿童医院,0.6835801953801836
天恩,0.6835801953801836
迪福,0.6835801953801836
东澳,0.6835801953801836
何贤,0.6835801953801836
雅视美,0.6835801953801836
生源,0.6835801953801836
兴兴,0.6835801953801836
石壁,0.6835801953801836
韦涌,0.6835801953801836
服务站,0.6835801953801836
伟伦,0.6835801953801836
教学大楼,0.6835801953801836
二,0.6835801953801836
高登,0.6835801953801836
浩仔,0.6835801953801836
大福,0.6835801953801836
兰陵,0.6835801953801836
美酒,0.6835801953801836
人力资源,0.6835801953801836
海关,0.6835801953801836
党校,0.6835801953801836
城西,0.6835801953801836
清清,0.6835801953801836
铜锣湾,0.6835801953801836
景区,0.6835801953801836
残疾人,0.6835801953801836
亨得利,0.6835801953801836
五福,0.6835801953801836
加工,0.6835801953801836
明亮,0.6835801953801836
超力,0.6835801953801836
A,0.6835801953801836
养生,0.6785849424623772
广告,0.676744297011133
家具,0.6695859230512295
诊所,0.6695581346045004
摄影,0.6695581346045004
冲印,0.6695581346045004
公司,0.6674771422963374
从化,0.6653320683222933
东,0.6611800616996208
东风,0.6588421920271493
珠宝,0.6588383159874397
老人院,0.6581155894392569
岭头,0.6581155894392569
疗养院,0.6581155894392569
赤泥,0.6581155894392569
金苑,0.6581155894392569
美华,0.6581155894392569
正味,0.6581155894392569
美食城,0.6581155894392569
海珠,0.6581155894392569
话剧院,0.6581155894392569
大戏院,0.6581155894392569
活力,0.6581155894392569
歌剧院,0.6581155894392569
大来,0.6581155894392569
湖景,0.6581155894392569
鱼翅,0.6581155894392569
海鲜城,0.6581155894392569
茂港,0.6581155894392569
思高,0.6581155894392569
万顷,0.6581155894392569
沙镇,0.6581155894392569
国际,0.6571099554996969
大参林,0.6561386757624603
粮油,0.6561386757624603
购物中心,0.6543736250654606
旅店,0.6531538288446643
电器,0.6501886674405399
安康,0.6500342293571508
鞋业,0.6492569902521227
冷冻,0.6486491240915583
设备,0.6486491240915583
世界,0.6486491240915583
工程部,0.6486491240915156
建材,0.6486491240915156
部,0.6486491240915156
石油,0.6445191319248829
工业区,0.6438258506715661
电脑城,0.6438258506715661
床上用品,0.6438258506715661
工业园,0.6438258506715661
窗帘,0.6438258506715661
配件,0.6416597843243436
人才,0.6408269924892398
西湖,0.6369392175575258
乡村,0.6369392175575258
百福,0.6369392175575258
五山文,0.6369392175575258
一,0.6369392175575258
丽柏,0.6369392175575258
敦煌,0.6369392175575258
宫,0.6369392175575258
聚文轩,0.6369392175575258
用品店,0.6369392175575258
以太,0.6369392175575258
萬年,0.6369392175575258
一德谊园,0.6369392175575258
江南西,0.6369392175575258
恒基,0.6369392175575258
商城,0.6369392175575258
B座,0.6369392175575258
鸿,0.6369392175575258
时尚,0.6369392175575258
裁改,0.6369392175575258
百事,0.6369392175575258
佳,0.6369392175575258
商业广场,0.6369392175575258
升发,0.6369392175575258
文隆,0.6369392175575258
文具行,0.6369392175575258
得信,0.6369392175575258
裕景,0.6369392175575258
大酒楼,0.6369392175575258
金锣,0.6369392175575258
奥能,0.6369392175575258
办公,0.6369392175575258
文体用品,0.6369392175575258
万民,0.6369392175575258
龙珠,0.6369392175575258
万,0.6369392175575258
龙,0.6367061711969917
水晶,0.636706171196949
成人,0.6351685395407658
文化,0.6351502623098184
皮具,0.632470052648976
食品店,0.6310787298815248
新城,0.6292026713503145
胡忠,0.6287156405994465
烟酒,0.6276893294475638
饭店,0.6257756174659498
沙湾镇,0.6252405916148018
正果,0.6219466338503018
所,0.6197648382904932
旅舍,0.6188106685227432
燕岭,0.6188106685227432
嘉逸豪庭,0.6188106685227432
国门,0.6188106685227432
丽影,0.6188106685227432
简美,0.6188106685227432
